"","name","length","score","pvalue","qvalue"
"271","k119_276 flag=1 multi=5.0000 len=572",572,0.395134398513021,0.269811320754717,0.506722706691942
"272","k119_277 flag=1 multi=3.0000 len=377",377,0.433271017075769,0.239662363455809,0.502011959520066
"273","k119_278 flag=1 multi=2.0000 len=370",370,0.13886252158757,0.588182720953327,0.549093122748512
"274","k119_280 flag=1 multi=6.0000 len=929",929,0.205992021195708,0.47785501489573,0.527107533120349
"275","k119_281 flag=1 multi=1.0000 len=353",353,0.800999084274496,0.0442303872889772,0.423501565672856
"276","k119_282 flag=1 multi=3.0000 len=363",363,0.0159362389985846,0.94154915590864,0.644195570890846
"277","k119_283 flag=1 multi=297.0000 len=1291",1291,0.393948283948394,0.211743133894049,0.500444738885654
"278","k119_284 flag=1 multi=34.0000 len=521",521,0.46760489407039,0.215630585898709,0.500444738885654
"279","k119_285 flag=1 multi=4.0000 len=457",457,0.327584339234591,0.331658391261172,0.521169013600431
"280","k119_286 flag=1 multi=4.0000 len=662",662,0.482372873483023,0.205521350546177,0.500444738885654
"281","k119_287 flag=1 multi=6.0000 len=586",586,0.172985204816488,0.527706057596822,0.536477394274641
"282","k119_288 flag=1 multi=3.0000 len=695",695,0.379312720778686,0.282760675273088,0.512728548189095
"283","k119_289 flag=1 multi=644.0000 len=510",510,0.735893060702999,0.0690566037735849,0.469523806570339
"284","k119_290 flag=1 multi=4.0000 len=384",384,0.447629202323536,0.228957298907646,0.500444738885654
"285","k119_291 flag=1 multi=3.0000 len=397",397,0.0600656557399869,0.780536246276068,0.596486635623224
"286","k119_292 flag=1 multi=4.0000 len=582",582,0.155199582474456,0.557636544190665,0.539958369186338
"287","k119_293 flag=1 multi=32.0000 len=811",811,0.13342221772921,0.598828202581926,0.54986485765108
"288","k119_294 flag=1 multi=2.0000 len=632",632,0.597372187590842,0.135868917576961,0.500444738885654
"289","k119_295 flag=1 multi=2.0000 len=441",441,0.433724220568503,0.23922542204568,0.502011959520066
"290","k119_296 flag=1 multi=4.0000 len=1815",1815,0.0879460125741965,0.570016343125922,0.541905101054002
"291","k119_297 flag=1 multi=3.0000 len=779",779,0.22764526510094,0.448123138033764,0.522928891272421
"292","k119_298 flag=1 multi=5.0000 len=2123",2123,0.169970574121668,0.421254035954877,0.522928891272421
"293","k119_299 flag=0 multi=25.6061 len=218",218,0.47825275670535,0.208460774577954,0.500444738885654
"294","k119_300 flag=1 multi=3.0000 len=720",720,0.335888434275571,0.323416087388282,0.519063511345297
"295","k119_301 flag=1 multi=4.0000 len=418",418,0.0869676336672498,0.705481628599801,0.57601048000933
"296","k119_302 flag=1 multi=3.0000 len=496",496,0.968610065732108,0.00164846077457795,0.151186332247037
"297","k119_303 flag=0 multi=98.1768 len=430",430,0.752759222334797,0.0615888778550149,0.453138882491783
"298","k119_304 flag=1 multi=3.0000 len=383",383,0.889896641422476,0.0161866931479643,0.393192841141397
"299","k119_305 flag=1 multi=3.0000 len=488",488,0.297354856175014,0.364230387288977,0.521890053801728
"300","k119_306 flag=0 multi=103.3554 len=2792",2792,0.317297405348579,0.265874755849643,0.506722706691942
"301","k119_307 flag=1 multi=2.0000 len=494",494,0.193280491442616,0.496087388282026,0.534004255304659
"302","k119_308 flag=1 multi=32.0000 len=2948",2948,0.0322720068293733,0.76509746083629,0.592896786245553
"303","k119_309 flag=1 multi=3.0000 len=320",320,0.130916540195367,0.604190665342602,0.550255877137689
"304","k119_310 flag=0 multi=199.8955 len=2263",2263,0.0929622415184515,0.558297126001515,0.539958369186338
"305","k119_311 flag=1 multi=6.0000 len=2477",2477,0.0317860329531306,0.767768166779607,0.594117196684719
"306","k119_312 flag=1 multi=4.0000 len=576",576,0.382215980306785,0.280377358490566,0.512728548189095
"307","k119_313 flag=1 multi=3.0000 len=707",707,0.426294905209622,0.245104270109235,0.5066740975745
"308","k119_314 flag=1 multi=2.0000 len=307",307,0.0256913367129945,0.901866931479642,0.635690606016939
"309","k119_315 flag=1 multi=2.0000 len=353",353,0.149441072111263,0.568997020854022,0.541905101054002
"310","k119_316 flag=1 multi=3.0000 len=804",804,0.315935661845757,0.344627606752731,0.521169013600431
"311","k119_317 flag=1 multi=2.0000 len=443",443,0.0355270349773393,0.864667328699106,0.623565739255079
"312","k119_318 flag=1 multi=38.0000 len=595",595,0.74334593204567,0.066077457795432,0.465253256918387
"313","k119_319 flag=1 multi=5.0000 len=673",673,0.807462147976346,0.0421449851042701,0.423501565672856
"314","k119_320 flag=0 multi=107.7143 len=259",259,0.655113543178702,0.106196623634558,0.47958075997028
"315","k119_321 flag=0 multi=23.9317 len=280",280,0.446457161104498,0.229791459781529,0.500444738885654
"316","k119_322 flag=1 multi=2.0000 len=456",456,0.426084264889674,0.245302879841112,0.5066740975745
"317","k119_323 flag=1 multi=4.0000 len=375",375,0.247945915561673,0.422105263157895,0.522928891272421
"318","k119_324 flag=1 multi=121.2120 len=4774",4774,0.0285809603572393,0.553844288139704,0.539958369186338
"319","k119_325 flag=1 multi=6.0000 len=641",641,0.494417692699636,0.197676266137041,0.500444738885654
"320","k119_326 flag=1 multi=334.0000 len=349",349,0.679289961244545,0.0943793445878848,0.475392854152468
"321","k119_327 flag=1 multi=3.0000 len=454",454,0.127088691559615,0.612432969215492,0.550255877137689
"322","k119_328 flag=1 multi=2.0000 len=379",379,0.193780334633831,0.495352532274081,0.534004255304659
"323","k119_329 flag=1 multi=1.0000 len=353",353,0.362723059252462,0.297497517378352,0.517934249988765
"324","k119_330 flag=1 multi=3.0000 len=456",456,0.884107458530323,0.0177159880834161,0.393192841141397
"325","k119_331 flag=1 multi=3.0000 len=535",535,0.12247475624752,0.621747765640516,0.551307547869444
"326","k119_332 flag=1 multi=3.0000 len=631",631,0.0595438676970801,0.782204568023833,0.596486635623224
"327","k119_333 flag=1 multi=3.0000 len=453",453,0.60987546265602,0.129275074478649,0.500444738885654
"328","k119_334 flag=1 multi=5.0000 len=342",342,0.831292396569366,0.0339026812313803,0.417562250968006
"329","k119_335 flag=1 multi=124.0000 len=623",623,0.0196276154274269,0.926037735849057,0.640966464326822
"330","k119_336 flag=1 multi=99.8818 len=1278",1278,0.164399512915348,0.430023518156814,0.522928891272421
"331","k119_337 flag=1 multi=2.0000 len=370",370,0.22428344480191,0.452909632571996,0.522928891272421
"332","k119_338 flag=1 multi=3.0000 len=1396",1396,0.161695279252595,0.434049507713158,0.522928891272421
"333","k119_339 flag=1 multi=3.0000 len=330",330,0.00889102869336289,0.971717974180735,0.647876416379174
"334","k119_340 flag=1 multi=3.0000 len=420",420,0.240003997512615,0.43175769612711,0.522928891272421
"335","k119_341 flag=1 multi=3.0000 len=474",474,0.34366330236023,0.315809334657398,0.518118602686267
"336","k119_342 flag=1 multi=3.0000 len=702",702,0.539160915474804,0.169414101290963,0.500444738885654
"337","k119_343 flag=1 multi=2.0000 len=327",327,0.458962637121491,0.221449851042701,0.500444738885654
"338","k119_344 flag=1 multi=1.0000 len=310",310,0.15475445912149,0.558391261171797,0.539958369186338
"339","k119_345 flag=1 multi=4.0000 len=362",362,0.0144712936574082,0.947567030784508,0.644212635154324
"340","k119_346 flag=1 multi=3.0000 len=489",489,0.399929197677628,0.266077457795432,0.506722706691942
"341","k119_347 flag=1 multi=3.0000 len=428",428,0.255018661720561,0.413545183714002,0.522928891272421
"342","k119_348 flag=1 multi=2.0000 len=851",851,0.189231634892484,0.502164846077458,0.534004255304659
"343","k119_349 flag=1 multi=4.0000 len=373",373,0.0297696421577235,0.885779543197617,0.632467842875404
"344","k119_350 flag=1 multi=1.0000 len=302",302,0.793693915991777,0.0466335650446872,0.423501565672856
"345","k119_351 flag=1 multi=19.0000 len=1398",1398,0.149619086677398,0.451668194682505,0.522928891272421
"346","k119_352 flag=1 multi=3.0000 len=474",474,0.144198492622715,0.578013902681231,0.541905101054002
"347","k119_353 flag=1 multi=4.0000 len=571",571,0.651609897621083,0.107765640516385,0.482345334451521
"348","k119_354 flag=1 multi=3.0000 len=642",642,0.035975244553421,0.862939424031778,0.623005768733174
"349","k119_355 flag=1 multi=2.0000 len=555",555,0.11799845797691,0.631717974180735,0.55568314389408
"350","k119_356 flag=1 multi=2.0000 len=362",362,0.187098966630584,0.505124131082423,0.534004255304659
"351","k119_357 flag=1 multi=8.0000 len=330",330,0.639198443437203,0.114101290963257,0.491548092110483
"352","k119_358 flag=1 multi=5.0000 len=1539",1539,0.0121267757274511,0.887790489097939,0.632467842875404
"353","k119_359 flag=1 multi=7.0000 len=1577",1577,0.133701324241293,0.476262606130665,0.527107533120349
"354","k119_360 flag=1 multi=2.0000 len=473",473,0.382059164345636,0.280496524329692,0.512728548189095
"355","k119_361 flag=1 multi=3.0000 len=474",474,0.816366273591354,0.0388877855014896,0.423501565672856
"356","k119_362 flag=1 multi=2.0000 len=500",500,0.233598326708463,0.440456802383317,0.522928891272421
"357","k119_363 flag=1 multi=26.0000 len=487",487,0.45218184601049,0.225739821251241,0.500444738885654
"358","k119_364 flag=1 multi=3.0000 len=519",519,0.136978675096291,0.591896722939424,0.549132116638846
"359","k119_365 flag=1 multi=3.0000 len=318",318,0.127546479440794,0.611320754716981,0.550255877137689
"360","k119_366 flag=1 multi=6.0000 len=2083",2083,0.0544771674729697,0.66974927253159,0.567350969363581
"361","k119_367 flag=1 multi=4.0000 len=742",742,0.408383910954816,0.259205561072493,0.506722706691942
"362","k119_368 flag=1 multi=55.0000 len=328",328,0.596438023722573,0.136325719960278,0.500444738885654
"363","k119_369 flag=1 multi=3.0000 len=318",318,0.471146540063474,0.213088381330685,0.500444738885654
"364","k119_370 flag=1 multi=214.0000 len=674",674,0.501389033117747,0.193128103277061,0.500444738885654
"365","k119_371 flag=1 multi=4.0000 len=743",743,0.882901013702451,0.0180139026812314,0.393192841141397
"366","k119_372 flag=1 multi=4.0000 len=670",670,0.445047510535556,0.230804369414101,0.500444738885654
"367","k119_373 flag=1 multi=5.0000 len=423",423,0.500962355047378,0.193346573982125,0.500444738885654
"368","k119_374 flag=1 multi=3.0000 len=346",346,0.0909825494442729,0.695034756703078,0.574659353421596
"369","k119_375 flag=0 multi=137.8026 len=12640",12640,0.00898088295072858,0.741814212951734,0.581042523307862
"370","k119_376 flag=1 multi=5.0000 len=1793",1793,0.0747482582246212,0.605054410650935,0.550255877137689
"371","k119_377 flag=1 multi=3.0000 len=353",353,0.236099906248848,0.437060575968222,0.522928891272421
"372","k119_378 flag=1 multi=3.0000 len=507",507,0.788393496081425,0.0482224428997021,0.423501565672856
"373","k119_379 flag=1 multi=4.0000 len=686",686,0.575237227863483,0.148202581926514,0.500444738885654
"374","k119_380 flag=1 multi=4.0000 len=1466",1466,0.147639326999718,0.454657790887711,0.522928891272421
"375","k119_381 flag=1 multi=11.0000 len=1752",1752,0.33747430422722,0.25004982660342,0.506722706691942
"376","k119_382 flag=1 multi=4.0000 len=568",568,0.268218089071371,0.396901688182721,0.522928891272421
"377","k119_383 flag=1 multi=340.0000 len=712",712,0.242947069269992,0.427884806355511,0.522928891272421
"378","k119_384 flag=1 multi=2.0000 len=510",510,0.312016012644337,0.34875868917577,0.521169013600431
"379","k119_385 flag=1 multi=4.0000 len=1124",1124,0.0111008109790359,0.895842468210627,0.632806537444996
"380","k119_386 flag=0 multi=321.9119 len=607",607,0.0477930474775676,0.819980139026812,0.607391836652797
"381","k119_387 flag=0 multi=103.4157 len=641",641,0.0480030593537647,0.819364448857994,0.607391836652797
"382","k119_388 flag=1 multi=2.0000 len=323",323,0.249748337125395,0.419980139026812,0.522928891272421
"383","k119_389 flag=1 multi=804.0000 len=303",303,0.833605063715409,0.0331082423038729,0.417562250968006
"384","k119_390 flag=1 multi=14.0000 len=822",822,0.0165345951185832,0.938848063555114,0.644195570890846
"385","k119_391 flag=1 multi=1.0000 len=336",336,0.702390454258772,0.0838927507447865,0.469523806570339
"386","k119_392 flag=1 multi=27.0000 len=4498",4498,0.0790759255252689,0.377273829735629,0.522928891272421
"387","k119_393 flag=1 multi=8.0000 len=10603",10603,0.0151882830164204,0.661532864419112,0.564793323863998
"388","k119_394 flag=1 multi=3.0000 len=398",398,0.088920068171635,0.700556107249255,0.57601048000933
"389","k119_395 flag=1 multi=2.0000 len=316",316,0.145646329373277,0.575511420059583,0.541905101054002
"390","k119_396 flag=1 multi=4.0000 len=781",781,0.379129480157677,0.282840119165839,0.512728548189095
"391","k119_397 flag=1 multi=2.0000 len=332",332,0.163509554585033,0.543237338629593,0.536477394274641
"392","k119_398 flag=1 multi=3.0000 len=532",532,0.484537296712725,0.203912611717974,0.500444738885654
"393","k119_399 flag=1 multi=2.0000 len=312",312,0.924203130159112,0.00899702085402185,0.393192841141397
"394","k119_400 flag=0 multi=145.0201 len=268",268,0.471494360336813,0.212909632571996,0.500444738885654
"395","k119_401 flag=1 multi=3.0000 len=420",420,0.23014951443792,0.444766633565045,0.522928891272421
"396","k119_402 flag=1 multi=2.0000 len=312",312,0.0128601864645893,0.954280039721946,0.644692018327529
"397","k119_403 flag=0 multi=18.8610 len=1457",1457,0.0785170272744185,0.593972974050305,0.549546382581203
"398","k119_404 flag=1 multi=993.0000 len=321",321,0.659851051751543,0.103872889771599,0.47958075997028
"399","k119_405 flag=1 multi=2.0000 len=838",838,0.558584017271926,0.157954319761668,0.500444738885654
"400","k119_406 flag=1 multi=2.0000 len=377",377,0.0743910321399254,0.738490566037736,0.58068946238272
"401","k119_407 flag=1 multi=3.0000 len=354",354,0.784323761254405,0.0495729890764647,0.423501565672856
"402","k119_408 flag=1 multi=4.0000 len=580",580,0.445380582478652,0.230526315789474,0.500444738885654
"403","k119_409 flag=1 multi=3.0000 len=506",506,0.0874455770405673,0.704309831181728,0.57601048000933
"404","k119_410 flag=1 multi=8.0000 len=2361",2361,0.260157509552505,0.315781081835213,0.518118602686267
"405","k119_411 flag=1 multi=3.0000 len=363",363,0.010122310682611,0.966057596822244,0.647481703862216
"406","k119_412 flag=0 multi=26.1856 len=1811",1811,0.52583630213119,0.144018814525451,0.500444738885654
"407","k119_413 flag=0 multi=150.9668 len=1323",1323,0.680010799844,0.0807190975405589,0.469523806570339
"408","k119_414 flag=1 multi=3.0000 len=861",861,0.0575298168390671,0.787825223435948,0.598469000947354
"409","k119_415 flag=1 multi=2.0000 len=498",498,0.230466476350447,0.444448857994042,0.522928891272421
"410","k119_416 flag=1 multi=3.0000 len=1133",1133,0.419215317596598,0.19719376569538,0.500444738885654
"411","k119_417 flag=1 multi=435.0000 len=653",653,0.284601694339844,0.37845084409136,0.522928891272421
"412","k119_418 flag=1 multi=3.0000 len=387",387,0.781368914379946,0.0505461767626614,0.423501565672856
"413","k119_419 flag=1 multi=4.0000 len=632",632,0.0041857045833891,0.990069513406157,0.651904099678397
"414","k119_420 flag=0 multi=16.5466 len=9861",9861,0.121053835848015,0.303419839922387,0.518118602686267
"415","k119_421 flag=1 multi=6.0000 len=367",367,0.200411559712413,0.485779543197617,0.529576804812364
"416","k119_422 flag=1 multi=6.0000 len=1701",1701,0.446806800872678,0.181966755690198,0.500444738885654
"417","k119_423 flag=1 multi=1630.0510 len=531",531,0.779319607645842,0.0514200595829196,0.423501565672856
"418","k119_424 flag=1 multi=39.0000 len=359",359,0.244334041130297,0.42643495531281,0.522928891272421
"419","k119_425 flag=1 multi=3.0000 len=308",308,0.269711819249463,0.395173783515392,0.522928891272421
"420","k119_426 flag=1 multi=4.0000 len=764",764,0.0881008413222442,0.702760675273088,0.57601048000933
"421","k119_427 flag=1 multi=4.0000 len=610",610,0.304789787750534,0.356365441906653,0.521169013600431
"422","k119_428 flag=1 multi=3.0000 len=533",533,0.0812372130147748,0.720496524329692,0.578886372444172
"423","k119_429 flag=1 multi=3.0000 len=341",341,0.80793100241241,0.0419860973187686,0.423501565672856
"424","k119_430 flag=0 multi=138.6523 len=1957",1957,0.726198737506449,0.0671662614102922,0.467888495006238
"425","k119_431 flag=1 multi=470.0000 len=384",384,0.14307579255534,0.58,0.542561531257783
"426","k119_432 flag=1 multi=5.0000 len=1860",1860,0.473163690919485,0.168174751863515,0.500444738885654
"427","k119_433 flag=1 multi=2.0000 len=354",354,0.856300321276863,0.0265342601787488,0.417562250968006
"428","k119_434 flag=1 multi=4.0000 len=773",773,0.384953210786305,0.277874875868918,0.512728548189095
"429","k119_435 flag=1 multi=3.0000 len=362",362,0.0657417109696943,0.76317775571003,0.592109871367745
"430","k119_436 flag=1 multi=2.0000 len=446",446,0.354910497077633,0.304945382323734,0.518118602686267
"431","k119_437 flag=1 multi=4.0000 len=338",338,0.73850001710085,0.0680635551142006,0.46914821560665
"432","k119_438 flag=1 multi=87.0000 len=1136",1136,0.0223163564032114,0.818272412006218,0.607391836652797
"433","k119_439 flag=1 multi=2.0000 len=303",303,0.347442277464044,0.312194637537239,0.518118602686267
"434","k119_440 flag=1 multi=4.0000 len=381",381,0.00611410956010933,0.983197616683217,0.65097389056458
"435","k119_441 flag=1 multi=3.0000 len=431",431,0.666720306576631,0.100913604766634,0.478839179770732
"436","k119_442 flag=1 multi=5.0000 len=1678",1678,0.0285357128664514,0.78339378961215,0.596486635623224
"437","k119_443 flag=1 multi=3.0000 len=685",685,0.116685283195492,0.634716981132075,0.556946152332075
"438","k119_444 flag=1 multi=13.0000 len=322",322,0.271455041129959,0.393624627606753,0.522928891272421
"439","k119_445 flag=0 multi=22.2743 len=3261",3261,0.190943507252643,0.231748726655348,0.500833963814823
"440","k119_446 flag=1 multi=2.0000 len=579",579,0.266157113627815,0.399384309831182,0.522928891272421
"441","k119_447 flag=1 multi=6.0000 len=471",471,0.972357197987699,0.0012909632571996,0.140890488832364
"442","k119_448 flag=1 multi=3.0000 len=324",324,0.552467560189135,0.161469712015889,0.500444738885654
"443","k119_449 flag=1 multi=132.0000 len=2483",2483,0.00533341147268637,0.947383106788376,0.644212635154324
"444","k119_450 flag=1 multi=4.0000 len=1134",1134,0.180622324719094,0.40638577749432,0.522928891272421
"445","k119_451 flag=1 multi=3.0000 len=318",318,0.734251365418271,0.0695928500496524,0.469523806570339
"446","k119_452 flag=1 multi=3.0000 len=415",415,0.361870600230718,0.298172790466733,0.517934249988765
"447","k119_453 flag=1 multi=11.0000 len=3699",3699,0.0784198326108904,0.379214164443366,0.522928891272421
"448","k119_454 flag=1 multi=4.0000 len=311",311,0.236162961044363,0.437020854021847,0.522928891272421
"449","k119_455 flag=1 multi=3.0000 len=442",442,0.0413956744612353,0.842820258192651,0.614984449317543
"450","k119_456 flag=1 multi=3.0000 len=447",447,0.329190335056019,0.330148957298908,0.521169013600431
"451","k119_457 flag=1 multi=89.7773 len=1264",1264,0.136469507315346,0.472077171443377,0.527107533120349
"452","k119_458 flag=1 multi=921.0000 len=328",328,0.0721094226677018,0.744667328699106,0.582580423300871
"453","k119_459 flag=1 multi=30.0000 len=394",394,0.127344547795107,0.611638530287984,0.550255877137689
"454","k119_460 flag=1 multi=2.0000 len=572",572,0.513157411648627,0.185501489572989,0.500444738885654
"455","k119_461 flag=1 multi=43.8044 len=16608",16608,0.0151471227151211,0.66213921901528,0.564793323863998
"456","k119_462 flag=1 multi=83.0000 len=405",405,0.515159759864666,0.184230387288977,0.500444738885654
"457","k119_463 flag=1 multi=3.0000 len=810",810,0.195345192957291,0.492830188679245,0.533646238056722
"458","k119_464 flag=1 multi=5.0000 len=840",840,0.129168507189436,0.608381330685204,0.550255877137689
"459","k119_465 flag=1 multi=2.0000 len=378",378,0.311738750047752,0.349076464746773,0.521169013600431
"460","k119_466 flag=1 multi=4.0000 len=823",823,0.27554270959289,0.388718967229394,0.522928891272421
"461","k119_467 flag=1 multi=4.0000 len=1154",1154,0.0924036637778163,0.559811854745486,0.539958369186338
"462","k119_468 flag=1 multi=6.0000 len=411",411,0.113586476744322,0.641648460774578,0.558725330119539
"463","k119_469 flag=1 multi=3.0000 len=350",350,0.12467426831228,0.617437934458788,0.550255877137689
"464","k119_470 flag=1 multi=181.0000 len=333",333,0.888134169051689,0.0166633565044687,0.393192841141397
"465","k119_471 flag=1 multi=3.0000 len=326",326,0.485844692880613,0.203058589870904,0.500444738885654
"466","k119_472 flag=1 multi=3.0000 len=477",477,0.434444560313446,0.238768619662363,0.502011959520066
"467","k119_473 flag=1 multi=3.0000 len=659",659,0.0780120739485416,0.728301886792453,0.58068946238272
"468","k119_474 flag=0 multi=87.9153 len=20658",20658,0.398082238375889,0.121028377395101,0.500444738885654
"469","k119_475 flag=1 multi=9.0000 len=4269",4269,0.0524148740098302,0.444821731748727,0.522928891272421
"470","k119_476 flag=1 multi=3.0000 len=403",403,0.0141020946797906,0.949076464746773,0.644212635154324
"471","k119_477 flag=1 multi=5.0000 len=488",488,0.241747260990517,0.429791459781529,0.522928891272421
"472","k119_478 flag=1 multi=5.0000 len=7685",7685,0.0300558741796832,0.543778801843318,0.536477394274641
"473","k119_479 flag=1 multi=7.0000 len=1324",1324,0.00982898170178085,0.906764459680312,0.636742768227789
"474","k119_480 flag=0 multi=9.8499 len=1378",1378,0.158538219348129,0.438832861641488,0.522928891272421
"475","k119_481 flag=1 multi=5.0000 len=797",797,0.146934384125582,0.573366434955313,0.541905101054002
"476","k119_482 flag=1 multi=2.0000 len=684",684,0.108698693874536,0.653187686196624,0.563402241414989
"477","k119_483 flag=1 multi=2.0000 len=311",311,0.0950217383693758,0.685203574975174,0.571537200851147
"478","k119_484 flag=1 multi=4.0000 len=1491",1491,0.0068868961553105,0.933750548092638,0.642938447786641
"479","k119_485 flag=0 multi=124.8972 len=32729",32729,0.464276211501004,0.0987145282561242,0.478839179770732
"480","k119_486 flag=1 multi=4.0000 len=320",320,0.703067215445393,0.0836941410129096,0.469523806570339
"481","k119_487 flag=1 multi=5.0000 len=949",949,0.263028585986687,0.403296921549156,0.522928891272421
"482","k119_488 flag=1 multi=4.0000 len=1348",1348,0.697365178304028,0.0746601825646749,0.469523806570339
"483","k119_489 flag=1 multi=3.0000 len=484",484,0.398074954592081,0.267527308838133,0.506722706691942
"484","k119_490 flag=1 multi=2.0000 len=391",391,0.0613226250971309,0.776842105263158,0.596445709127188
"485","k119_491 flag=1 multi=14.0000 len=1569",1569,0.538864188752187,0.13732211902579,0.500444738885654
"486","k119_492 flag=1 multi=4.0000 len=693",693,0.454098249238062,0.224389275074479,0.500444738885654
"487","k119_493 flag=1 multi=3.0000 len=332",332,0.0160375373960761,0.94103277060576,0.644195570890846
"488","k119_494 flag=1 multi=5.0000 len=2437",2437,0.0315715722015057,0.768764698848009,0.594117196684719
"489","k119_495 flag=1 multi=3.0000 len=380",380,0.217479876654454,0.461866931479643,0.522928891272421
"490","k119_496 flag=1 multi=3.0000 len=477",477,0.247166867029455,0.423098311817279,0.522928891272421
"491","k119_497 flag=1 multi=4.0000 len=487",487,0.265337963046587,0.400297914597815,0.522928891272421
"492","k119_498 flag=1 multi=6.7642 len=1849",1849,0.108536421994453,0.52337864232471,0.535494564453448
"493","k119_499 flag=1 multi=3.0000 len=308",308,0.300739858970728,0.360913604766634,0.521528750867235
"494","k119_500 flag=1 multi=4.0000 len=1402",1402,0.0102410918880683,0.902977637820385,0.63578911921979
"495","k119_501 flag=1 multi=1.0000 len=405",405,0.00273365563044246,0.994558093346574,0.651904099678397
"496","k119_502 flag=1 multi=3.0000 len=313",313,0.158363916312823,0.552154915590864,0.539641306088893
"497","k119_503 flag=1 multi=2.0000 len=308",308,0.00550052436316262,0.985521350546177,0.651195555043148
"498","k119_504 flag=1 multi=3.0000 len=392",392,0.0492323808362486,0.815412115193645,0.607391836652797
"499","k119_505 flag=0 multi=416.0000 len=2543",2543,0.25829684051616,0.317295810579184,0.518118602686267
"500","k119_506 flag=0 multi=89.6081 len=14400",14400,0.175880193773018,0.244482173174873,0.5066740975745
"501","k119_507 flag=0 multi=14.5312 len=247",247,0.389970048877598,0.27356504468719,0.508905312896062
"502","k119_508 flag=1 multi=4.0000 len=322",322,0.688299430396538,0.0897120158887786,0.47126204453534
"503","k119_509 flag=1 multi=14.0000 len=3509",3509,0.0979485318987427,0.338830948338588,0.521169013600431
"504","k119_510 flag=1 multi=3.0000 len=440",440,0.747869425802781,0.0640119165839126,0.46027367722894
"505","k119_511 flag=1 multi=4.0000 len=569",569,0.138658412730639,0.588659384309831,0.549093122748512
"506","k119_512 flag=1 multi=299.0000 len=366",366,0.145174462026712,0.576325719960278,0.541905101054002
"507","k119_513 flag=1 multi=4.0000 len=1187",1187,0.0442170966808499,0.708893052178419,0.576497741461461
"508","k119_514 flag=1 multi=1196.0000 len=349",349,0.0411925883372278,0.843376365441907,0.614984449317543
"509","k119_515 flag=1 multi=3.0000 len=308",308,0.346028025591587,0.313684210526316,0.518118602686267
"510","k119_516 flag=1 multi=4.0000 len=458",458,0.567065021677844,0.153167825223436,0.500444738885654
"511","k119_517 flag=1 multi=9.0000 len=3366",3366,0.0626728465223102,0.41195731263643,0.522928891272421
"512","k119_518 flag=1 multi=4.0000 len=393",393,0.310083888957637,0.350824230387289,0.521169013600431
"513","k119_519 flag=0 multi=13.9492 len=5238",5238,0.163017558419464,0.257821974290565,0.506722706691942
"514","k119_520 flag=1 multi=3.0000 len=651",651,0.0946494076312083,0.686037735849057,0.571537200851147
"515","k119_521 flag=1 multi=3.0000 len=379",379,0.188530094676659,0.503138033763654,0.534004255304659
"516","k119_522 flag=1 multi=4.0000 len=364",364,0.223564064322493,0.453862959285005,0.522928891272421
"517","k119_523 flag=1 multi=1514.0000 len=313",313,0.774024137818871,0.0535849056603774,0.433188078484009
"518","k119_524 flag=1 multi=3735.0000 len=356",356,0.525997295177781,0.177676266137041,0.500444738885654
"519","k119_525 flag=1 multi=184.0000 len=1924",1924,0.134757926894828,0.47458843225575,0.527107533120349
"520","k119_526 flag=1 multi=3.0000 len=304",304,0.0324273594182965,0.876107249255214,0.628355673776046
"521","k119_527 flag=1 multi=2.0000 len=421",421,0.302647024321305,0.358728897715988,0.521528750867235
"522","k119_528 flag=1 multi=1599.0000 len=745",745,0.347589053178768,0.311996027805362,0.518118602686267
"523","k119_529 flag=1 multi=3.0000 len=326",326,0.641085768436127,0.113207547169811,0.490927633017507
"524","k119_530 flag=1 multi=2.0000 len=405",405,0.123073616588759,0.620476663356504,0.551307547869444
"525","k119_531 flag=1 multi=3.0000 len=416",416,0.146806487161843,0.57364448857994,0.541905101054002
"526","k119_532 flag=1 multi=3.0000 len=309",309,0.338873796582162,0.320655412115194,0.518444887110773
"527","k119_533 flag=1 multi=5.0000 len=1432",1432,0.172480072199815,0.418144855901463,0.522928891272421
"528","k119_534 flag=1 multi=4.0000 len=604",604,0.227571509941549,0.448202581926514,0.522928891272421
"529","k119_535 flag=1 multi=2.0000 len=363",363,0.185541097883682,0.507348560079444,0.534004255304659
"530","k119_536 flag=1 multi=5.0000 len=677",677,0.0664555131133798,0.761469712015889,0.592109871367745
"531","k119_537 flag=1 multi=4.0000 len=754",754,0.892613932202899,0.0154716981132075,0.393192841141397
"532","k119_538 flag=1 multi=3.0000 len=536",536,0.124574611187469,0.617636544190665,0.550255877137689
"533","k119_539 flag=1 multi=5.0000 len=1194",1194,0.224500380163382,0.351975126559573,0.521169013600431
"534","k119_540 flag=1 multi=3.0000 len=348",348,0.0746936817285933,0.737696127110228,0.58068946238272
"535","k119_541 flag=1 multi=2.0000 len=356",356,0.061598520648057,0.775928500496524,0.596445709127188
"536","k119_542 flag=1 multi=6.0000 len=712",712,0.0203161956779845,0.923157894736842,0.640966464326822
"537","k119_544 flag=1 multi=3.0000 len=325",325,0.136928928013439,0.592055610724926,0.549132116638846
"538","k119_545 flag=1 multi=2.0000 len=338",338,0.412960684945656,0.255789473684211,0.506722706691942
"539","k119_546 flag=1 multi=3.0000 len=362",362,0.160960898909068,0.54798411122145,0.537973863781398
